schema,row_type,aggregation,building_id,view_stem,image_name,views_total,views_with_building_id,views_evaluable,evaluation_domain,boundary_exclusion_px,boundary_metric,boundary_exclusion_definition,domain_pixels,boundary_excluded_pixels,evaluable_pixels,fixed_roof_pixels_before_exclusion,idmap_roof_pixels_before_exclusion,fixed_roof_pixels_evaluable,idmap_roof_pixels_evaluable,intersection_roof_pixels,union_roof_pixels,true_positive_pixels,true_negative_pixels,false_positive_pixels,false_negative_pixels,exact_match_pixels,binary_agreement,roof_iou,roof_dice,fixed_roof_recall_by_idmap,idmap_roof_precision_against_fixed,metric_status,actual_source_class_total_pixels,actual_source_class_mismatch_pixels_inventory,actual_source_class_mismatch_pixels_replay,actual_source_class_mismatch_pixels_delta_replay_minus_inventory,actual_source_class_agreement_inventory,actual_source_class_agreement_replay,actual_source_class_agreement_delta_replay_minus_inventory,actual_source_roof_iou_inventory,actual_source_roof_iou_replay,actual_source_roof_iou_delta_replay_minus_inventory,actual_source_replay_inventory_exact_match,actual_source_roof_membership_mismatch_boundary_excluded_pixels_replay,actual_source_roof_membership_mismatch_evaluable_pixels_replay,actual_source_replay_validation_rule,actual_source_geoid_m,actual_source_shift_z_m,raycast_building_id_role,raycast_depth_or_height_supervision,manifest_path,manifest_sha256,producer_script_path,producer_script_sha256,supplement_script_sha256,fixed_class_png_sha256,cache_npz_sha256,semantic_png_set_sha256,cache_npz_set_sha256,manifest_input_hash_set_sha256,manifest_input_hashes_json,priority_gallery_contract_sha256,priority_gallery_output_set_sha256,array_retention_policy,notes
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101112_0005_D,DJI_20241217101112_0005_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,104400,3902,100498,52822,52822,50878,50878,50878,50878,50878,49620,0,0,100498,1.0,1.0,1.0,1.0,1.0,ok,104400,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,93156d79c1dbe7e0c988691793cf8ae2cb31122332a75dd963a6e4887fc2a2b8,43d29f23ff457e9efa7336d7aa594ea8aea4541f82f33b868b97792c4965d446,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101118_0008_D,DJI_20241217101118_0008_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,65312,2671,62641,29301,29301,27972,27972,27972,27972,27972,34669,0,0,62641,1.0,1.0,1.0,1.0,1.0,ok,65312,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,151486f3e59619361205a1b03bc90b8f892f60c231b8fc9875849d576e92de94,afe426c9fee80efc498d337d05d266cf762db9b10b6da3a3227ec3651159f754,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101120_0009_D,DJI_20241217101120_0009_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,169556,8029,161527,80237,80237,76206,76206,76206,76206,76206,85321,0,0,161527,1.0,1.0,1.0,1.0,1.0,ok,169556,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,0df17d307d9b175c9018fdab01dba726f434395e49c080e31c20704a224ed6c5,dd7bbdcb054a6a6fac945fba2a317e309e4fc23c4a22a6ec80434f984cd8c7f3,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101122_0010_D,DJI_20241217101122_0010_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,196967,12235,184732,87733,87733,81614,81614,81614,81614,81614,103118,0,0,184732,1.0,1.0,1.0,1.0,1.0,ok,196967,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,bcc736d8f0e5292bb8d408a031a88c16253a5c7b49c2c8065a8f9b0653b4c335,8d8a9b1d768c704d835b937ca8cf0a3b757a695b21252ab20fa37c0f6a96f447,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101124_0011_D,DJI_20241217101124_0011_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,59200,2696,56504,26164,26164,24827,24827,24827,24827,24827,31677,0,0,56504,1.0,1.0,1.0,1.0,1.0,ok,59200,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,68e7944bb572b85dd0ddaaf75a4c264d2b93cddbc5fa5b44bdc1787acb1c1ea3,9b21efdd05af5db980d43b046564b471d321a70b4481e7cbec5f016a4f75f0e0,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101128_0013_D,DJI_20241217101128_0013_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,145843,6881,138962,67025,67025,63590,63590,63590,63590,63590,75372,0,0,138962,1.0,1.0,1.0,1.0,1.0,ok,145843,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,70cc70ab0550f93841ccad8c7b0fd85731770d92213716a675e15577c40237cd,f249d4a2945735009a92c389e49b9b0ae1d0f1de4a2e76ebab0d1531f3014d18,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101130_0014_D,DJI_20241217101130_0014_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,228276,10127,218149,70420,70420,65385,65385,65385,65385,65385,152764,0,0,218149,1.0,1.0,1.0,1.0,1.0,ok,228276,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,82a6f98660eec0201ca26e72511def8475c8639b156e260f2b7949808d4763c3,fadcfc1ba7df33d02a9f1817ea19794e99e7416048b6fec36bdab732a9d8c5e3,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101132_0015_D,DJI_20241217101132_0015_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,202269,9463,192806,64416,64416,59716,59716,59716,59716,59716,133090,0,0,192806,1.0,1.0,1.0,1.0,1.0,ok,202269,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,9bbc110cd02b009d7cfcc4154debd8cb7cc87f540fe0561379980407753b2798,448cf6fc140b338487185bae9059eb3d8935a81f212010f68b66404163af0634,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101134_0016_D,DJI_20241217101134_0016_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,200421,9398,191023,63646,63646,58987,58987,58987,58987,58987,132036,0,0,191023,1.0,1.0,1.0,1.0,1.0,ok,200421,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,feeaa9092123543ac8fd3d91dba54c620dc2e27b92b5ff6b1177bf840428160f,35621cda13ce087a58ac746d9ca78ccc1390058f9a38609e66c793022e224315,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101146_0022_D,DJI_20241217101146_0022_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,56742,2415,54327,7004,7004,5812,5812,5812,5812,5812,48515,0,0,54327,1.0,1.0,1.0,1.0,1.0,ok,56742,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,bf4f069a0f07e60691257640fee61b465cc6b4eb19eae235141ae7ae52759b79,f08959643e084c88a33f5580ae0d616b925323321f8aeed417fcd7e534dfdcc9,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101148_0023_D,DJI_20241217101148_0023_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,49098,3527,45571,7555,7555,5845,5845,5845,5845,5845,39726,0,0,45571,1.0,1.0,1.0,1.0,1.0,ok,49098,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,b81c7d649c6c70b03d48b416dbfd1222a2b6cb0144c357ebd91b9442b0a28feb,8e0dd38a38ddd1d198f428aa66955007e1a62bec75500984ce5e8c429276016c,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
jointbuildgs.s3a.idmap_class_agreement.v2,view,one_view_all_pixels,,DJI_20241217101307_0006_D,DJI_20241217101307_0006_D.JPG,1,,1,entire image after symmetric roof-boundary exclusion,1,Chebyshev/8-neighbor 3x3 transition band,exclude the union of pixels whose 3x3 Chebyshev neighborhood crosses either the fixed-class roof/nonroof transition or the raycast ID-roof/nonroof transition; this removes one pixel centre on each side of either transition; for per-building rows also exclude the same one-pixel band around that raycast building-ID support,246750,9783,236967,114092,114092,109168,109168,109168,109168,109168,127799,0,0,236967,1.0,1.0,1.0,1.0,1.0,ok,246750,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,True,0,0,"nonblocking pixel replay measurement after strict committed-manifest, producer, input, datum, mesh, fixed-class-PNG, cache, and container locks; raw class mismatch/agreement and replay-minus-inventory deltas are recorded; roof-membership disagreements inside the locked evaluable domain remain scored and are never hidden",48.0,556.0,region address only,false,phases/p2-gsjso/runs/20260713_e5_c001_s3_track0/semantic_region_manifest.json,0a1e4a38a83c1f0f77e3cb4134d424b6311706f4b7a604c0d37308e70428600e,phases/p2-gsjso/scripts/e5_c001_s3_semantic_regions.py,6fde6adb2df01a5411b0a4512d53fb5f0d1e1e8b1636fe5f35a827de6ca3c384,602f6caa0f1c731f44f7cbaba7ebe13070632cb4862b05fe60722bd646036182,0469bc104e604039609bd388114bab5b000caf397db6ac2a6b0c538055319c07,6dbbe72e6eade307b2b05d64db06572559d29c02f5d731d01a52b2643c182fe0,eaca8fcd29b8a1462f88fa9996d2a5e7d21477e0735a3c6b136f713342492a24,30b8d87941f5c0884a26bf8ec2b061e592ca0059cb56f87f77432b9e7f4cf6ef,ea59818269e2fe20b1e7d545f0044f8cdbb7f5db291e66f67554f613dfe644d8,,638044b7847d044a11ede8cf97eff8c41d95c027eed659cc80522cff16007476,0859963e365ea062b8c13848907a7dd6c7a109a02c6d5fed922f0d1b93013672,"per-view rays, class raster, and building-ID raster are in-memory only and deleted after counters and any frozen priority crop are emitted; no raycast array is cached","fixed class PNG is authoritative; ID-roof = actual_label==1 and actual_bidmap>=0; replay pixel delta is recorded, not a provenance gate"
