source_path,relation,raw_target,line,class,resolved_target,verification
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B6/input_vs_gt_overlay_top_by_plane.png,58,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B6/input_vs_gt_overlay_top_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B8/audit_report.md,59,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B8/audit_report.md,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B8/gt_mesh_with_plane_groups.ply,59,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B8/gt_mesh_with_plane_groups.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B8/input_points_by_class.ply,59,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B8/input_points_by_class.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B8/input_points_by_plane.ply,59,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B8/input_points_by_plane.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B8/input_vs_gt_overlay_oblique_by_plane.png,59,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B8/input_vs_gt_overlay_oblique_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B8/input_vs_gt_overlay_side_by_plane.png,59,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B8/input_vs_gt_overlay_side_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B8/input_vs_gt_overlay_top_by_plane.png,59,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B8/input_vs_gt_overlay_top_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B0/audit_report.md,60,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B0/audit_report.md,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B0/gt_mesh_with_plane_groups.ply,60,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B0/gt_mesh_with_plane_groups.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B0/input_points_by_class.ply,60,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B0/input_points_by_class.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B0/input_points_by_plane.ply,60,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B0/input_points_by_plane.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B0/input_vs_gt_overlay_oblique_by_plane.png,60,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B0/input_vs_gt_overlay_oblique_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B0/input_vs_gt_overlay_side_by_plane.png,60,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B0/input_vs_gt_overlay_side_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B0/input_vs_gt_overlay_top_by_plane.png,60,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B0/input_vs_gt_overlay_top_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B3/audit_report.md,61,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B3/audit_report.md,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B3/gt_mesh_with_plane_groups.ply,61,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B3/gt_mesh_with_plane_groups.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B3/input_points_by_class.ply,61,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B3/input_points_by_class.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B3/input_points_by_plane.ply,61,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B3/input_points_by_plane.ply,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B3/input_vs_gt_overlay_oblique_by_plane.png,61,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B3/input_vs_gt_overlay_oblique_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B3/input_vs_gt_overlay_side_by_plane.png,61,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B3/input_vs_gt_overlay_side_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/stage3_v4_validation/reports/polyfit_input_audit/AUDIT_REPORT.md,references,B3/input_vs_gt_overlay_top_by_plane.png,61,missing_evidence,results/stage3_v4_validation/polyfit_input_audit/B3/input_vs_gt_overlay_top_by_plane.png,absent_from_repo_and_artifact;no_safe_equivalent
docs/experiments/evaluation/tum2twin_surface_proxy_rv1/README.md,references,../../figs/tum2twin_surface_proxy_rv1/,11,deterministic_current_path,docs/figs/tum2twin_surface_proxy_rv1,repo_exists
docs/experiments/evaluation/w_d2_d3/reports/W_D2_D3.md,references,scripts/input_and_alignment/p2_gsjso/tum_mob_eval.py#L138,34,deterministic_current_path,scripts/input_and_alignment/tum_transfer/tum_mob_eval.py#L138,repo_exists
docs/experiments/evaluation/w_d2_d3/reports/W_D2_D3.md,references,../../../../phases/p0-audit/docs/W2_3a_roofer_tuning.md,47,deterministic_current_path,docs/evidence/p0-audit/w2-reconstruction-audit/reports/W2_3a_roofer_tuning.md,repo_exists
docs/experiments/evaluation/w_d6_overseg_diag/reports/W_D6_overseg_diag.md,references,../../../figs/W_D6/4906969_gssem_vs_lidar.png,115,deterministic_current_path,docs/figs/W_D6/4906969_gssem_vs_lidar.png,repo_exists
docs/experiments/evaluation/w_d6_overseg_diag/reports/W_D6_overseg_diag.md,references,../../../figs/W_D6/facets_vs_epsilon.png,116,deterministic_current_path,docs/figs/W_D6/facets_vs_epsilon.png,repo_exists
docs/experiments/evaluation/w_d_followup_audit/reports/W_D_followup_audit.md,references,scripts/input_and_alignment/p2_gsjso/tum_mob_eval.py#L148,19,deterministic_current_path,scripts/input_and_alignment/tum_transfer/tum_mob_eval.py#L148,repo_exists
docs/experiments/evaluation/w_d_followup_audit/reports/W_D_followup_audit.md,references,scripts/input_and_alignment/p2_gsjso/_mob_prep_las_gssem.py#L69,23,deterministic_current_path,scripts/input_and_alignment/tum_transfer/_mob_prep_las_gssem.py#L69,repo_exists
docs/experiments/evaluation/w_d_followup_audit/reports/W_D_followup_audit.md,references,phases/p2-gsjso/scripts/tum_mob_tsdf_extract.py#L62,24,deterministic_current_path,scripts/stage3_readout/tum_mob_tsdf_extract.py#L62,repo_exists
docs/experiments/evaluation/w_matched_rms/reports/W_matched_rms.md,references,../../../figs/W_matched_rms/4906969_roofpts.png,203,deterministic_current_path,docs/figs/W_matched_rms/4906969_roofpts.png,repo_exists
docs/experiments/input-and-alignment/boundary_map/README.md,references,../../figs/boundary_map/boundary_map_v4_map.png,41,deterministic_current_path,docs/figs/boundary_map/boundary_map_v4_map.png,repo_exists
docs/experiments/input-and-alignment/boundary_map/README.md,references,../../../scripts/boundary_and_robustness/boundary_map/,59,deterministic_current_path,scripts/boundary_and_robustness/boundary_map,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,embeds,figures/texture_before_after.png,121,external_artifact,results/phase2_synthesis/figures/texture_before_after.png,artifact_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,references,../../scripts/stage3_readout/render_scene.py,16,deterministic_current_path,scripts/stage3_readout/render_scene.py,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,references,../../src/stage2/train.py,17,deterministic_current_path,src/stage2/train.py,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,embeds,figures/render_samples.png,170,external_artifact,results/phase2_synthesis/figures/render_samples.png,artifact_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,references,../../scripts/mutual_loss/benchmark_iter_speed.py,201,deterministic_current_path,scripts/mutual_loss/benchmark_iter_speed.py,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,references,../../configs/mutual_loss/core_ablation/phase2_smoke.yaml,213,deterministic_current_path,configs/mutual_loss/core_ablation/phase2_smoke.yaml,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,references,../../scripts/mutual_loss/fc3_diagnose.py,215,deterministic_current_path,scripts/mutual_loss/fc3_diagnose.py,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,references,../../scripts/stage3_readout/select_block.py,23,deterministic_current_path,scripts/stage3_readout/select_block.py,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,embeds,block_3d.png,30,deterministic_current_path,docs/figs/phase2_synthesis/block_3d.png,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,references,../../scripts/stage3_readout/compose_scene.py,36,deterministic_current_path,scripts/stage3_readout/compose_scene.py,repo_exists
docs/experiments/input-and-alignment/phase2_synthesis/reports/REPORT.md,embeds,figures/flight_plan.png,96,external_artifact,results/phase2_synthesis/figures/flight_plan.png,artifact_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_noise_check.md,references,../../../P2_index.md,3,deterministic_current_path,docs/evidence/archive/handoffs/P2_index_legacy.md,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_noise_check.md,references,../../../figs/tum_transfer/noise_4906972.png,39,deterministic_current_path,docs/figs/tum_transfer/noise_4906972.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_quality_coverage.md,references,../../../P2_index.md,3,deterministic_current_path,docs/evidence/archive/handoffs/P2_index_legacy.md,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_quality_coverage.md,references,../../../figs/tum_transfer/qc_4906969.png,37,deterministic_current_path,docs/figs/tum_transfer/qc_4906969.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_quality_coverage.md,references,../../../figs/tum_transfer/qc_4906972.png,37,deterministic_current_path,docs/figs/tum_transfer/qc_4906972.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_quality_coverage.md,references,../../../figs/tum_transfer/qc_4908023.png,37,deterministic_current_path,docs/figs/tum_transfer/qc_4908023.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_transfer_check.md,references,../../../P2_index.md,3,deterministic_current_path,docs/evidence/archive/handoffs/P2_index_legacy.md,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_transfer_check.md,references,../../../figs/tum_transfer/render_it1000_v0.png,39,deterministic_current_path,docs/figs/tum_transfer/render_it1000_v0.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_transfer_check.md,references,../../../figs/tum_transfer/render_it7000_v0.png,39,deterministic_current_path,docs/figs/tum_transfer/render_it7000_v0.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_transfer_check.md,references,../../../figs/tum_transfer/render_it7000_v2.png,40,deterministic_current_path,docs/figs/tum_transfer/render_it7000_v2.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_transfer_check.md,references,../../../figs/tum_transfer/centers_top_side.png,45,deterministic_current_path,docs/figs/tum_transfer/centers_top_side.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_tsdf_roofer_probe.md,references,../../../P2_index.md,3,deterministic_current_path,docs/evidence/archive/handoffs/P2_index_legacy.md,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_tsdf_roofer_probe.md,references,../../../figs/tum_transfer/tsdf_4906969.png,43,deterministic_current_path,docs/figs/tum_transfer/tsdf_4906969.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_tsdf_roofer_probe.md,references,../../../figs/tum_transfer/tsdf_4906972.png,43,deterministic_current_path,docs/figs/tum_transfer/tsdf_4906972.png,repo_exists
docs/experiments/input-and-alignment/tum_transfer_preflight/reports/TUM_tsdf_roofer_probe.md,references,../../../figs/tum_transfer/tsdf_4908023.png,43,deterministic_current_path,docs/figs/tum_transfer/tsdf_4908023.png,repo_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/phase1_visual_check_maxdiff/v2597_panel.png,113,external_artifact,results/phase1_ablation/figures/phase1_visual_check_maxdiff/v2597_panel.png,artifact_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/phase1_visual_check_maxdiff/v3984_panel.png,121,external_artifact,results/phase1_ablation/figures/phase1_visual_check_maxdiff/v3984_panel.png,artifact_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/phase1_visual_check_maxdiff/v4008_panel.png,122,external_artifact,results/phase1_ablation/figures/phase1_visual_check_maxdiff/v4008_panel.png,artifact_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/structure_4way_bars.png,199,external_artifact,results/phase1_ablation/figures/structure_4way_bars.png,artifact_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/contribution_decomposition.png,231,external_artifact,results/phase1_ablation/figures/contribution_decomposition.png,artifact_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,references,../../src/apps/gs3d_4way_viewer/,259,deterministic_current_path,src/apps/gs3d_4way_viewer,repo_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/training_curves.png,56,external_artifact,results/phase1_ablation/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/render_compare_4way/render_compare_4way.png,73,external_artifact,results/phase1_ablation/figures/render_compare_4way/render_compare_4way.png,artifact_exists
docs/experiments/joint-optimization/phase1_ablation/reports/REPORT.md,embeds,figures/wall_normal_distribution.png,95,external_artifact,results/phase1_ablation/figures/wall_normal_distribution.png,artifact_exists
docs/experiments/joint-optimization/phase1_depth_normal/reports/REPORT.md,embeds,figures/training_curves.png,14,external_artifact,results/phase1_depth_normal/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_depth_normal/reports/REPORT.md,embeds,figures/comparison_4views.png,74,external_artifact,results/phase1_depth_normal/figures/comparison_4views.png,artifact_exists
docs/experiments/joint-optimization/phase1_depth_normal/reports/REPORT.md,references,figures/comparison_4views.png,88,external_artifact,results/phase1_depth_normal/figures/comparison_4views.png,artifact_exists
docs/experiments/joint-optimization/phase1_depth_normal/reports/REPORT.md,references,figures/training_curves.png,89,external_artifact,results/phase1_depth_normal/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_depth_normal/reports/REPORT.md,references,run/tb/,94,external_artifact,results/phase1_depth_normal/run/tb,artifact_exists
docs/experiments/joint-optimization/phase1_mutual/reports/REPORT.md,embeds,figures/mutual_effect.png,114,external_artifact,results/phase1_mutual/figures/mutual_effect.png,artifact_exists
docs/experiments/joint-optimization/phase1_mutual/reports/REPORT.md,embeds,figures/normal_distribution_all.png,143,external_artifact,results/phase1_mutual/figures/normal_distribution_all.png,artifact_exists
docs/experiments/joint-optimization/phase1_mutual/reports/REPORT.md,embeds,figures/render_compare_step13_step14.png,177,external_artifact,results/phase1_mutual/figures/render_compare_step13_step14.png,artifact_exists
docs/experiments/joint-optimization/phase1_mutual/reports/REPORT.md,embeds,figures/sem_compare_step13_step14.png,206,external_artifact,results/phase1_mutual/figures/sem_compare_step13_step14.png,artifact_exists
docs/experiments/joint-optimization/phase1_mutual/reports/REPORT.md,embeds,figures/training_curves.png,71,external_artifact,results/phase1_mutual/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_semantic/reports/REPORT.md,embeds,figures/semantic_diagnostic.png,116,external_artifact,results/phase1_semantic/figures/semantic_diagnostic.png,artifact_exists
docs/experiments/joint-optimization/phase1_semantic/reports/REPORT.md,references,figures/semantic_comparison.png,154,external_artifact,results/phase1_semantic/figures/semantic_comparison.png,artifact_exists
docs/experiments/joint-optimization/phase1_semantic/reports/REPORT.md,references,run/sem_views/,154,external_artifact,results/phase1_semantic/run/sem_views,artifact_exists
docs/experiments/joint-optimization/phase1_semantic/reports/REPORT.md,references,figures/comparison_4views.png,157,external_artifact,results/phase1_semantic/figures/comparison_4views.png,artifact_exists
docs/experiments/joint-optimization/phase1_semantic/reports/REPORT.md,references,figures/training_curves.png,158,external_artifact,results/phase1_semantic/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_semantic/reports/REPORT.md,embeds,figures/training_curves.png,16,external_artifact,results/phase1_semantic/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_structure/reports/REPORT.md,embeds,figures/render_compare_step13_step15.png,117,external_artifact,results/phase1_structure/figures/render_compare_step13_step15.png,artifact_exists
docs/experiments/joint-optimization/phase1_structure/reports/REPORT.md,embeds,figures/sem_compare_step13_step15.png,125,external_artifact,results/phase1_structure/figures/sem_compare_step13_step15.png,artifact_exists
docs/experiments/joint-optimization/phase1_structure/reports/REPORT.md,embeds,figures/training_curves.png,82,external_artifact,results/phase1_structure/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_structure/reports/REPORT.md,embeds,figures/structure_histograms.png,97,external_artifact,results/phase1_structure/figures/structure_histograms.png,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,embeds,figures/comparison_4views.png,105,external_artifact,results/phase1_vanilla/figures/comparison_4views.png,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,references,run/renders_final/,139,external_artifact,results/phase1_vanilla/run/renders_final,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,embeds,figures/training_curves.png,14,external_artifact,results/phase1_vanilla/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,references,run/primitives.ply,142,external_artifact,results/phase1_vanilla/run/primitives.ply,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,references,run/coverage/,143,external_artifact,results/phase1_vanilla/run/coverage,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,references,figures/comparison_4views.png,144,external_artifact,results/phase1_vanilla/figures/comparison_4views.png,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,references,figures/training_curves.png,145,external_artifact,results/phase1_vanilla/figures/training_curves.png,artifact_exists
docs/experiments/joint-optimization/phase1_vanilla/reports/REPORT.md,references,run/tb/,147,external_artifact,results/phase1_vanilla/run/tb,artifact_exists
docs/experiments/joint-optimization/w_d4/reports/W_D4.md,references,../../../figs/W_D4_qual/4906972.png,86,deterministic_current_path,docs/figs/W_D4_qual/4906972.png,repo_exists
docs/experiments/joint-optimization/w_d4/reports/W_D4.md,references,../../../figs/W_D4_qual/4907182.png,87,deterministic_current_path,docs/figs/W_D4_qual/4907182.png,repo_exists
docs/experiments/joint-optimization/w_d4/reports/W_D4.md,references,../../../figs/W_D4_qual/4906969.png,88,deterministic_current_path,docs/figs/W_D4_qual/4906969.png,repo_exists
docs/experiments/joint-optimization/w_d4/reports/W_D4.md,references,../../../figs/W_D4_qual/4908023.png,89,deterministic_current_path,docs/figs/W_D4_qual/4908023.png,repo_exists
docs/experiments/joint-optimization/w_d4/reports/W_D4_precheck.md,references,scripts/input_and_alignment/p2_gsjso/prior_full_stereo.sh#L48,8,deterministic_current_path,scripts/input_and_alignment/tum_transfer/prior_full_stereo.sh#L48,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../results/tum_transfer/mob_analysis/seeding_diag.json,103,external_artifact,results/tum_transfer/mob_analysis/seeding_diag.json,artifact_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../figs/tum_transfer/mob_quality_4906972.png,126,deterministic_current_path,docs/figs/tum_transfer/mob_quality_4906972.png,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../figs/tum_transfer/mob_recovery_split.png,127,deterministic_current_path,docs/figs/tum_transfer/mob_recovery_split.png,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../p2_mob_past_results.md,17,deterministic_current_path,docs/experiments/input-and-alignment/p2_mob/reports/past_results.md,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../P2_index.md,3,deterministic_current_path,docs/evidence/archive/handoffs/P2_index_legacy.md,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../scripts/evidence_and_attributes/p2_gsjso/make_clean_labels.py,34,deterministic_current_path,scripts/evidence_and_attributes/review_packages/make_clean_labels.py,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../results/tum_transfer/clean_labels_qa,42,external_artifact,results/tum_transfer/clean_labels_qa,artifact_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../configs/input_and_alignment/tum_gravity.json,51,deterministic_current_path,configs/input_and_alignment/tum_gravity.json,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../configs/tum_mob,51,deterministic_current_path,configs/mutual_loss/tum_mob,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../scripts/input_and_alignment/p2_gsjso/run_mob_all.sh,58,deterministic_current_path,scripts/input_and_alignment/tum_transfer/run_mob_all.sh,repo_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../results/tum_transfer/mob_analysis/ref_rms.csv,98,external_artifact,results/tum_transfer/mob_analysis/ref_rms.csv,artifact_exists
docs/experiments/pilots/p2_makeorbreak/reports/P2_makeorbreak_clean.md,references,../../../../results/tum_transfer/mob/eval_results.csv,99,external_artifact,results/tum_transfer/mob/eval_results.csv,artifact_exists
docs/research/status/REPORT_FOR_ADVISOR.md,embeds,../results/phase1_ablation/figures/semantic_compare_4way/semantic_compare_4way.png,254,external_artifact,results/phase1_ablation/figures/semantic_compare_4way/semantic_compare_4way.png,artifact_exists
docs/research/status/REPORT_FOR_ADVISOR.md,embeds,../results/phase1_ablation/figures/structure_4way_bars.png,275,external_artifact,results/phase1_ablation/figures/structure_4way_bars.png,artifact_exists
docs/research/status/REPORT_FOR_ADVISOR.md,embeds,../results/phase1_ablation/figures/render_compare_4way/render_compare_4way.png,298,external_artifact,results/phase1_ablation/figures/render_compare_4way/render_compare_4way.png,artifact_exists
docs/research/status/REPORT_FOR_ADVISOR.md,embeds,../results/phase1_ablation/figures/contribution_decomposition.png,310,external_artifact,results/phase1_ablation/figures/contribution_decomposition.png,artifact_exists
docs/research/status/REPORT_FOR_ADVISOR.md,embeds,../results/phase2_ablation_citygml/figures/fig7_type_vs_condition.png,417,external_artifact,results/phase2_ablation_citygml/figures/fig7_type_vs_condition.png,artifact_exists
