image_name,capture_time,block_id,block_start,block_end,block_image_count,definition,result_blind
DJI_20241217084819_0173_D.JPG,2024-12-17T09:48:19,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084821_0174_D.JPG,2024-12-17T09:48:21,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084823_0175_D.JPG,2024-12-17T09:48:23,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084825_0176_D.JPG,2024-12-17T09:48:25,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084827_0177_D.JPG,2024-12-17T09:48:27,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084829_0178_D.JPG,2024-12-17T09:48:29,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084831_0179_D.JPG,2024-12-17T09:48:31,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084833_0180_D.JPG,2024-12-17T09:48:33,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084835_0181_D.JPG,2024-12-17T09:48:35,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084837_0182_D.JPG,2024-12-17T09:48:37,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084839_0183_D.JPG,2024-12-17T09:48:39,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084841_0184_D.JPG,2024-12-17T09:48:41,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084843_0185_D.JPG,2024-12-17T09:48:43,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084845_0186_D.JPG,2024-12-17T09:48:45,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084847_0187_D.JPG,2024-12-17T09:48:47,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084849_0188_D.JPG,2024-12-17T09:48:49,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084851_0189_D.JPG,2024-12-17T09:48:51,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084853_0190_D.JPG,2024-12-17T09:48:53,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084855_0191_D.JPG,2024-12-17T09:48:55,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084857_0192_D.JPG,2024-12-17T09:48:57,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084859_0193_D.JPG,2024-12-17T09:48:59,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084901_0194_D.JPG,2024-12-17T09:49:01,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084903_0195_D.JPG,2024-12-17T09:49:03,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084905_0196_D.JPG,2024-12-17T09:49:05,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084907_0197_D.JPG,2024-12-17T09:49:07,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084909_0198_D.JPG,2024-12-17T09:49:09,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084911_0199_D.JPG,2024-12-17T09:49:11,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084913_0200_D.JPG,2024-12-17T09:49:13,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084915_0201_D.JPG,2024-12-17T09:49:15,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084917_0202_D.JPG,2024-12-17T09:49:17,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217084919_0203_D.JPG,2024-12-17T09:49:19,capture_block_01,2024-12-17T09:42:39,2024-12-17T09:49:19,194,OPF capture time gap > 600 seconds,true
DJI_20241217090805_0005_D.JPG,2024-12-17T10:08:05,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090807_0006_D.JPG,2024-12-17T10:08:07,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090809_0007_D.JPG,2024-12-17T10:08:09,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090811_0008_D.JPG,2024-12-17T10:08:11,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090813_0009_D.JPG,2024-12-17T10:08:13,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090815_0010_D.JPG,2024-12-17T10:08:15,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090817_0011_D.JPG,2024-12-17T10:08:17,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090821_0013_D.JPG,2024-12-17T10:08:21,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090823_0014_D.JPG,2024-12-17T10:08:23,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090825_0015_D.JPG,2024-12-17T10:08:25,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090827_0016_D.JPG,2024-12-17T10:08:27,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090829_0017_D.JPG,2024-12-17T10:08:29,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090831_0018_D.JPG,2024-12-17T10:08:31,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090833_0019_D.JPG,2024-12-17T10:08:33,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090835_0020_D.JPG,2024-12-17T10:08:35,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090837_0021_D.JPG,2024-12-17T10:08:37,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090839_0022_D.JPG,2024-12-17T10:08:39,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090841_0023_D.JPG,2024-12-17T10:08:41,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090843_0024_D.JPG,2024-12-17T10:08:43,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090845_0025_D.JPG,2024-12-17T10:08:45,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090847_0026_D.JPG,2024-12-17T10:08:47,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090849_0027_D.JPG,2024-12-17T10:08:49,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090851_0028_D.JPG,2024-12-17T10:08:51,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090853_0029_D.JPG,2024-12-17T10:08:53,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090855_0030_D.JPG,2024-12-17T10:08:55,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090857_0031_D.JPG,2024-12-17T10:08:57,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090859_0032_D.JPG,2024-12-17T10:08:59,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090901_0033_D.JPG,2024-12-17T10:09:01,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090903_0034_D.JPG,2024-12-17T10:09:03,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090905_0035_D.JPG,2024-12-17T10:09:05,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090907_0036_D.JPG,2024-12-17T10:09:07,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090909_0037_D.JPG,2024-12-17T10:09:09,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090911_0038_D.JPG,2024-12-17T10:09:11,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090913_0039_D.JPG,2024-12-17T10:09:13,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090915_0040_D.JPG,2024-12-17T10:09:15,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090917_0041_D.JPG,2024-12-17T10:09:17,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090919_0042_D.JPG,2024-12-17T10:09:19,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090921_0043_D.JPG,2024-12-17T10:09:21,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090923_0044_D.JPG,2024-12-17T10:09:23,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090925_0045_D.JPG,2024-12-17T10:09:25,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090927_0046_D.JPG,2024-12-17T10:09:27,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090929_0047_D.JPG,2024-12-17T10:09:29,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090931_0048_D.JPG,2024-12-17T10:09:31,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090933_0049_D.JPG,2024-12-17T10:09:33,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090935_0050_D.JPG,2024-12-17T10:09:35,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090937_0051_D.JPG,2024-12-17T10:09:37,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090939_0052_D.JPG,2024-12-17T10:09:39,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090941_0053_D.JPG,2024-12-17T10:09:41,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090943_0054_D.JPG,2024-12-17T10:09:43,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090945_0055_D.JPG,2024-12-17T10:09:45,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090947_0056_D.JPG,2024-12-17T10:09:47,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090949_0057_D.JPG,2024-12-17T10:09:49,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090951_0058_D.JPG,2024-12-17T10:09:51,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090953_0059_D.JPG,2024-12-17T10:09:53,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090955_0060_D.JPG,2024-12-17T10:09:55,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090957_0061_D.JPG,2024-12-17T10:09:57,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217090959_0062_D.JPG,2024-12-17T10:09:59,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091001_0063_D.JPG,2024-12-17T10:10:01,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091003_0064_D.JPG,2024-12-17T10:10:03,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091005_0065_D.JPG,2024-12-17T10:10:05,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091007_0066_D.JPG,2024-12-17T10:10:07,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091009_0067_D.JPG,2024-12-17T10:10:09,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091011_0068_D.JPG,2024-12-17T10:10:11,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091013_0069_D.JPG,2024-12-17T10:10:13,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091015_0070_D.JPG,2024-12-17T10:10:15,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091017_0071_D.JPG,2024-12-17T10:10:17,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091019_0072_D.JPG,2024-12-17T10:10:19,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091021_0073_D.JPG,2024-12-17T10:10:21,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091023_0074_D.JPG,2024-12-17T10:10:23,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091025_0075_D.JPG,2024-12-17T10:10:25,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091027_0076_D.JPG,2024-12-17T10:10:27,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091029_0077_D.JPG,2024-12-17T10:10:29,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091031_0078_D.JPG,2024-12-17T10:10:31,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091033_0079_D.JPG,2024-12-17T10:10:33,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091035_0080_D.JPG,2024-12-17T10:10:35,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091037_0081_D.JPG,2024-12-17T10:10:37,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091039_0082_D.JPG,2024-12-17T10:10:39,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091041_0083_D.JPG,2024-12-17T10:10:41,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091043_0084_D.JPG,2024-12-17T10:10:43,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091045_0085_D.JPG,2024-12-17T10:10:45,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091047_0086_D.JPG,2024-12-17T10:10:47,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091049_0087_D.JPG,2024-12-17T10:10:49,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091051_0088_D.JPG,2024-12-17T10:10:51,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091053_0089_D.JPG,2024-12-17T10:10:53,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091055_0090_D.JPG,2024-12-17T10:10:55,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091057_0091_D.JPG,2024-12-17T10:10:57,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091059_0092_D.JPG,2024-12-17T10:10:59,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091101_0093_D.JPG,2024-12-17T10:11:01,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091103_0094_D.JPG,2024-12-17T10:11:03,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091105_0095_D.JPG,2024-12-17T10:11:05,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091107_0096_D.JPG,2024-12-17T10:11:07,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091109_0097_D.JPG,2024-12-17T10:11:09,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091111_0098_D.JPG,2024-12-17T10:11:11,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091113_0099_D.JPG,2024-12-17T10:11:13,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091115_0100_D.JPG,2024-12-17T10:11:15,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091117_0101_D.JPG,2024-12-17T10:11:17,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091119_0102_D.JPG,2024-12-17T10:11:19,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091121_0103_D.JPG,2024-12-17T10:11:21,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091123_0104_D.JPG,2024-12-17T10:11:23,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091125_0105_D.JPG,2024-12-17T10:11:25,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091127_0106_D.JPG,2024-12-17T10:11:27,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091129_0107_D.JPG,2024-12-17T10:11:29,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091131_0108_D.JPG,2024-12-17T10:11:31,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091133_0109_D.JPG,2024-12-17T10:11:33,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091135_0110_D.JPG,2024-12-17T10:11:35,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091137_0111_D.JPG,2024-12-17T10:11:37,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091139_0112_D.JPG,2024-12-17T10:11:39,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091141_0113_D.JPG,2024-12-17T10:11:41,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091143_0114_D.JPG,2024-12-17T10:11:43,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091145_0115_D.JPG,2024-12-17T10:11:45,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091147_0116_D.JPG,2024-12-17T10:11:47,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091149_0117_D.JPG,2024-12-17T10:11:49,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091151_0118_D.JPG,2024-12-17T10:11:51,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091153_0119_D.JPG,2024-12-17T10:11:53,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091155_0120_D.JPG,2024-12-17T10:11:55,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091157_0121_D.JPG,2024-12-17T10:11:57,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091159_0122_D.JPG,2024-12-17T10:11:59,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091201_0123_D.JPG,2024-12-17T10:12:01,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091203_0124_D.JPG,2024-12-17T10:12:03,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091205_0125_D.JPG,2024-12-17T10:12:05,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091207_0126_D.JPG,2024-12-17T10:12:07,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091209_0127_D.JPG,2024-12-17T10:12:09,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091211_0128_D.JPG,2024-12-17T10:12:11,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091213_0129_D.JPG,2024-12-17T10:12:13,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091215_0130_D.JPG,2024-12-17T10:12:15,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091217_0131_D.JPG,2024-12-17T10:12:17,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091219_0132_D.JPG,2024-12-17T10:12:19,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091221_0133_D.JPG,2024-12-17T10:12:21,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091223_0134_D.JPG,2024-12-17T10:12:23,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091225_0135_D.JPG,2024-12-17T10:12:25,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091227_0136_D.JPG,2024-12-17T10:12:27,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091229_0137_D.JPG,2024-12-17T10:12:29,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
DJI_20241217091231_0138_D.JPG,2024-12-17T10:12:31,capture_block_02,2024-12-17T10:08:05,2024-12-17T10:13:00,147,OPF capture time gap > 600 seconds,true
