building_id,priority_rank,pair_rank,view_a,view_b,crop_source,camera_branch,frame_source,camera_model,camera_source,pose_source,scene_reference_source,world_frame,triangulation_rule,crop_a_xyxy,crop_b_xyxy,acquisition_block_a,acquisition_block_b,pair_relation,known_colmap_baseline_m,eligible_summary_pair,status,failure_reason,reciprocal_match_count,border_match_count,dlt_finite_count,positive_depth_count,reprojection_2px_count,footprint_inside_count,inside_z_median_m,inside_z_mad_m,inside_z_median_local_m,inside_z_mad_local_m,elapsed_seconds,cache_path,cache_sha256,new_mast3r_inference_runs,cache_reuse_runs,learning_runs_started,new_inference_type,pair_fingerprint,input_fingerprint
DEBY_LOD2_4908049,3,9,DJI_20241217090815_0010_D,DJI_20241217090949_0057_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4640;229;5280;709,162;3416;882;3956,202412170908,202412170909,cross_acquisition_minute_block,56.884596,true,complete,,17,15,15,14,0,0,,,,,0.611695,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908049_rank09_raw_cheirality.npz,a68d2206daa808b077a9d46a21a30068a37e99f52a064dde05155fcb3065889a,0,1,0,R1prime-3_FM_dense_dial_2px,ad59820f39bd613434bc997694cbbb938b406252722a5672668aa0e999ae458d,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908049,3,10,DJI_20241217090817_0011_D,DJI_20241217090815_0010_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,4624;639;5280;1131,4640;229;5280;709,202412170908,202412170908,same_acquisition_minute_block,9.451597,false,excluded_pair,same_acquisition_minute_block,2394,2206,2206,2206,2205,348,-41.298777,0.061503,-41.298777,0.061503,0.678606,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908049_rank10_raw_cheirality.npz,06db83484e6a586d1faf3a89c08d08061b9870283b4ba0923cf23892f5e7d0a8,0,1,0,R1prime-3_FM_dense_dial_2px,c585ef2502af3480c8c976c1ad8861b40f77eaea82091790ece43086d00f177c,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,1,DJI_20241217084849_0188_D,DJI_20241217084805_0166_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,2597;1944;4885;3660,206;291;1838;1515,202412170848,202412170848,same_acquisition_minute_block,158.491046,false,excluded_pair,same_acquisition_minute_block,76,44,44,44,0,0,,,,,0.673475,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank01_raw_cheirality.npz,6c2f7e0052770ad6457d1a090e1a562be6a96699eb93b8fee8b23c289ebab925,0,1,0,R1prime-3_FM_dense_dial_2px,91a0ab4d9bf79488c630e8ad421b4d1a1240f60efca9270c8a5f5237d3e00a49,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,2,DJI_20241217084849_0188_D,DJI_20241217084743_0155_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,2597;1944;4885;3660,248;1745;2424;3377,202412170848,202412170847,cross_acquisition_minute_block,117.040076,true,complete,,8,3,3,3,0,0,,,,,0.682392,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank02_raw_cheirality.npz,4fec7352529f7c853db7ef320745e533f198828450279b43160078ef28d1a577,0,1,0,R1prime-3_FM_dense_dial_2px,f23a12eb109182598377765a507c199cbed40b120dd1146b1908f08c7f908c57,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,3,DJI_20241217084849_0188_D,DJI_20241217084741_0154_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,2597;1944;4885;3660,16;1816;2016;3316,202412170848,202412170847,cross_acquisition_minute_block,107.608694,true,complete,,2,0,0,0,0,0,,,,,0.657214,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank03_raw_cheirality.npz,b24f581603ac7751d22bc4b6ba24270dd8207ebdd22c3b7fb2fe14cb8cc70444,0,1,0,R1prime-3_FM_dense_dial_2px,db4f9a551c260d2e88a4375edf663d8d8c82ccf950adb23b2c7d3c7cf4cbb34a,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,4,DJI_20241217084805_0166_D,DJI_20241217084733_0150_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,206;291;1838;1515,0;1015;2464;2863,202412170848,202412170847,cross_acquisition_minute_block,100.255690,true,complete,,15,4,4,3,0,0,,,,,0.678740,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank04_raw_cheirality.npz,26ce4cf3a00cdce26432256f4ea698dd220da5a8f03f0afb15c84e36da5eee24,0,1,0,R1prime-3_FM_dense_dial_2px,4c48c5dfe4ec54ca083feeb5d0d45651601849b69612d31f7906d2f90aefb757,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,5,DJI_20241217084849_0188_D,DJI_20241217084733_0150_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,2597;1944;4885;3660,0;1015;2464;2863,202412170848,202412170847,cross_acquisition_minute_block,72.576557,true,complete,,26,20,20,20,0,0,,,,,0.680765,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank05_raw_cheirality.npz,182a54823d16e9326b7a52d2c37c58834e61220d2b4767066c61f2a14cc31aea,0,1,0,R1prime-3_FM_dense_dial_2px,77e2452ad4727429c95d3e6cd821632ef4319e02c35c3cbe78552ba7af08b103,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,6,DJI_20241217084805_0166_D,DJI_20241217084741_0154_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,206;291;1838;1515,16;1816;2016;3316,202412170848,202412170847,cross_acquisition_minute_block,62.113390,true,complete,,9,6,6,4,0,0,,,,,0.652751,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank06_raw_cheirality.npz,84d240cede9acc6068b7bb458073da55091fb27974f1a3f70441dd3b5803acb9,0,1,0,R1prime-3_FM_dense_dial_2px,3eb7dd44185cc26d475fc076d5714ee8d456032031923a14d25d2c5078f71be8,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,7,DJI_20241217084805_0166_D,DJI_20241217084743_0155_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,206;291;1838;1515,248;1745;2424;3377,202412170848,202412170847,cross_acquisition_minute_block,52.763395,true,complete,,24,15,15,4,0,0,,,,,0.691922,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank07_raw_cheirality.npz,b54d8ee8d25d5e2c05cdff6ab89a0f7609ae8d5ce20f8ca59b72ad174c35b6fe,0,1,0,R1prime-3_FM_dense_dial_2px,541752b5306d4e4de84528404c83322ea686af4be7934f7524a4d61ec4a2359d,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,8,DJI_20241217084743_0155_D,DJI_20241217084733_0150_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,248;1745;2424;3377,0;1015;2464;2863,202412170847,202412170847,same_acquisition_minute_block,49.896411,false,excluded_pair,same_acquisition_minute_block,220,134,134,134,98,0,,,,,0.703627,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank08_raw_cheirality.npz,20139e20d4194ea7dee514b15c9837c5dd491d56f23ca111001ea062c486066d,0,1,0,R1prime-3_FM_dense_dial_2px,ff758b284c77348a6fa93aa9dd582753fb9dfac6a9d87d6299ce41ca6f7b0112,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,9,DJI_20241217084741_0154_D,DJI_20241217084733_0150_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,16;1816;2016;3316,0;1015;2464;2863,202412170847,202412170847,same_acquisition_minute_block,39.749307,false,excluded_pair,same_acquisition_minute_block,709,493,493,493,285,0,,,,,0.697687,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank09_raw_cheirality.npz,e1b4eb324f58ee4f84d34e7a35a8050869567b4e12ed680136fd7dc92a31c767,0,1,0,R1prime-3_FM_dense_dial_2px,6a915be06d56525e49ff1cb8c8d6c6f7901566da0b5acbcb83f52fed8d2830af,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4908162,4,10,DJI_20241217084741_0154_D,DJI_20241217084743_0155_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,16;1816;2016;3316,248;1745;2424;3377,202412170847,202412170847,same_acquisition_minute_block,10.147114,false,excluded_pair,same_acquisition_minute_block,2106,1909,1909,1909,1392,0,,,,,0.702895,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4908162_rank10_raw_cheirality.npz,25f39d45894370d9e65b339631c9f78aab347f93dde8c154d35f6e8caab4d82b,0,1,0,R1prime-3_FM_dense_dial_2px,ceee5a7ccec2dabb8d46e392eed595d795585116a67d8b8ad81ef31d6b88173e,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,1,DJI_20241217090821_0013_D,DJI_20241217090911_0038_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3264;562;5280;2074,199;305;4727;3701,202412170908,202412170909,cross_acquisition_minute_block,89.053406,true,complete,,5,4,4,0,0,0,,,,,0.787341,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank01_raw_cheirality.npz,ee441defede60522be8cdc8a5092ef997a10c90913b23eb9cc9f818c52ecc6fa,0,1,0,R1prime-3_FM_dense_dial_2px,fe10c1b33fd4dfd4127c44f2e97bcf8137f204fea6369f7443531b6f61b54ab3,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,2,DJI_20241217090821_0013_D,DJI_20241217090915_0040_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3264;562;5280;2074,52;194;4084;3218,202412170908,202412170909,cross_acquisition_minute_block,86.851742,true,complete,,5,2,2,0,0,0,,,,,0.727298,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank02_raw_cheirality.npz,1270471dffd925ddceb253af89999f02c1e4702d461e39541c583c1294b62421,0,1,0,R1prime-3_FM_dense_dial_2px,920b3a15145819549fead63ca00a799959bfbd5d77d82b51f24f5ce6733eac0e,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,3,DJI_20241217090823_0014_D,DJI_20241217090911_0038_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3232;1164;5280;2700,199;305;4727;3701,202412170908,202412170909,cross_acquisition_minute_block,80.242743,true,complete,,2,0,0,0,0,0,,,,,0.783897,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank03_raw_cheirality.npz,12889db00fc2a0ce50c25d4f25dab274b664f7ba455b053ddf7e6e0a3dd6c14e,0,1,0,R1prime-3_FM_dense_dial_2px,5625ad20da74fb21c1aeb738a8d4c1332515e2423f9e5cffb322a1adee2ac227,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,4,DJI_20241217090823_0014_D,DJI_20241217090915_0040_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3232;1164;5280;2700,52;194;4084;3218,202412170908,202412170909,cross_acquisition_minute_block,78.129519,true,complete,,3,0,0,0,0,0,,,,,0.724023,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank04_raw_cheirality.npz,0a6b37a6cdcb2699158832ba2d66fdcd2560bce02865814d0f2c843d59d1d548,0,1,0,R1prime-3_FM_dense_dial_2px,a897fee9f85d8e05746b3883bf4f1e24ec9dd1455ddc11eec27e1e300663dfb7,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,5,DJI_20241217090825_0015_D,DJI_20241217090911_0038_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3248;1786;5280;3310,199;305;4727;3701,202412170908,202412170909,cross_acquisition_minute_block,71.771638,true,complete,,3,1,1,0,0,0,,,,,0.782725,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank05_raw_cheirality.npz,bb4c3825805f4d30146b78d7905d70a23e2ff5808bf996e9d0cf4ee42ac510c6,0,1,0,R1prime-3_FM_dense_dial_2px,e720cc5a3da37c51bd180d061ad92229612a147ca3d2cc8a5aa0be31a46d5444,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,6,DJI_20241217090825_0015_D,DJI_20241217090915_0040_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3248;1786;5280;3310,52;194;4084;3218,202412170908,202412170909,cross_acquisition_minute_block,69.778556,true,complete,,1,0,0,0,0,0,,,,,0.760089,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank06_raw_cheirality.npz,22ec7fbc0ca5a440cefee774d9b26218db3d0bba28b57b51c65d0c22dabc5287,0,1,0,R1prime-3_FM_dense_dial_2px,355414509c1d001cad949ab8781055545888769879b55c721c7057076097d918,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,7,DJI_20241217090821_0013_D,DJI_20241217090825_0015_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3264;562;5280;2074,3248;1786;5280;3310,202412170908,202412170908,same_acquisition_minute_block,20.264965,false,excluded_pair,same_acquisition_minute_block,2792,2677,2677,2677,2560,1190,-24.395414,1.370855,-24.395414,1.370855,0.715245,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank07_raw_cheirality.npz,24df41966391de9bfbd1be69c484e75dea4cfdd691299c91c8ae75ce3e786e6b,0,1,0,R1prime-3_FM_dense_dial_2px,8e9174dc26fde43b065a218ec9baac824992ab754ca29f7b4d0828d643750eae,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,8,DJI_20241217090823_0014_D,DJI_20241217090821_0013_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3232;1164;5280;2700,3264;562;5280;2074,202412170908,202412170908,same_acquisition_minute_block,10.137281,false,excluded_pair,same_acquisition_minute_block,2919,2759,2759,2759,2693,1182,-24.400183,1.260519,-24.400183,1.260519,0.721328,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank08_raw_cheirality.npz,7c4fb4b8235cc9e09d4e14d17b6738e1cbf7bfba520341d60a491db64c303066,0,1,0,R1prime-3_FM_dense_dial_2px,193ba6bb16515ec8d3f91a1e93d69b378ab41ee414148e88a1dda9b6ec09d8de,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
DEBY_LOD2_4907024,5,9,DJI_20241217090823_0014_D,DJI_20241217090825_0015_D,projected_footprint,p0_full_opencv_text,phases/p0-audit/data/work/images/Images,FULL_OPENCV,phases/p0-audit/data/work/colmap/sparse/0/cameras.txt,phases/p0-audit/data/work/colmap/sparse/0/images.txt,phases/p0-audit/data/work/opf/opf/scene_reference_frame.json,canonical_local_xyz,crop pixels mapped to raw source pixels without half-pixel shift; FULL_OPENCV raw pixels undistorted with the frozen 12 camera parameters; float64 linear DLT with fixed COLMAP [R|t]; finite homogeneous solution; positive depth in both cameras; reprojection with the original FULL_OPENCV distortion; max per-view raw source-pixel reprojection error <=2.0px,3232;1164;5280;2700,3248;1786;5280;3310,202412170908,202412170908,same_acquisition_minute_block,10.127749,false,excluded_pair,same_acquisition_minute_block,2968,2875,2875,2875,2689,1251,-24.850564,1.681319,-24.850564,1.681319,0.728220,phases/p2-gsjso/runs/20260719_boundary_map_v3/fm_dense_raw/4907024_rank09_raw_cheirality.npz,c902d6f63fd6bd43910c5291667e98051aee13d8954edc9c722a916f88a48a0a,0,1,0,R1prime-3_FM_dense_dial_2px,e45af621c7ddbe3561daa2bef73d26a066e398b9b82fcd6c112bce258fcd2011,3af60747ffde1a12a1edd7f17bcca152bbb7b557b06b04233f2f70b8014c0fe0
