measurement_role,gate_role,decision,row_type,building_id,view_stem,view_name,rank_by_ref_area,selected_for_primary,selected_top3_by_reference_area,ref_support_ge64,ref_support_scope,selected_low_support_count,visible_view_count_available,ref_pixels,clean_clipped_pixels,intersection_pixels,union_pixels,iou,fragment_count_ge64,boundary_offset_px,boundary_offset_defined,boundary_offset_status,jacobian_m_per_px_x,jacobian_m_per_px_y,jacobian_m_per_px,boundary_offset_m,roof_height_local_m,qa_footprint_buffer_m,qa_buffer_rationale,qa_buffer_role,view_selection_rule,official_geoid_m,official_shift_z_m,label_actual_source_shift_z_m
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217103545_0062_D,DJI_20241217103545_0062_D.JPG,60,False,False,True,this_view,0,120,8891,971,435,9427,0.046144054312082315,2,9.433981132056603,True,defined,0.16148691798589712,0.8974328480965137,0.38068840898878414,3.591407267592837,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217103547_0063_D,DJI_20241217103547_0063_D.JPG,61,False,False,True,this_view,0,120,7624,831,372,8083,0.046022516392428554,2,8.0,True,defined,0.1685508440540347,0.9585117973319329,0.4019427477589901,3.2155419820719207,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217103553_0066_D,DJI_20241217103553_0066_D.JPG,62,False,False,True,this_view,0,120,7464,741,371,7834,0.04735767168751596,2,7.0,True,defined,0.16667294938135674,0.8994320574296372,0.38718341103402076,2.7102838772381452,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217103549_0064_D,DJI_20241217103549_0064_D.JPG,63,False,False,True,this_view,0,120,7420,810,374,7856,0.04760692464358452,2,8.0,True,defined,0.16928112691172892,0.9447897610001661,0.3999188360614828,3.1993506884918625,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217103551_0065_D,DJI_20241217103551_0065_D.JPG,64,False,False,True,this_view,0,120,7217,755,356,7616,0.0467436974789916,2,7.141085181396727,True,defined,0.16927967951477263,0.9535415670072611,0.40176511902727846,2.8690389378877907,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095127_0070_D,DJI_20241217095127_0070_D.JPG,65,False,False,True,this_view,0,120,6811,2142,1548,7405,0.20904794058068873,2,10.198039027185569,True,defined,0.17025362499865862,1.2897252381766688,0.4685940642516038,4.778740555145358,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095519_0042_D,DJI_20241217095519_0042_D.JPG,66,False,False,True,this_view,0,120,6497,888,337,7048,0.047814982973893305,1,60.116274990906064,True,defined,0.031202964675960128,0.0360042073448285,0.03351772680189735,2.014960881492924,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217102727_0019_D,DJI_20241217102727_0019_D.JPG,67,False,False,True,this_view,0,120,6110,0,0,6110,0.0,0,,False,undefined_no_measured_boundary,0.06294092130092331,0.21948881454340788,0.1175364973215111,,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217100301_0005_D,DJI_20241217100301_0005_D.JPG,68,False,False,True,this_view,0,120,5908,1810,490,7228,0.06779192030990593,1,31.240998703626616,True,defined,0.15409418975004796,1.0322007312495305,0.3988184240243966,12.459485867928585,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217100259_0004_D,DJI_20241217100259_0004_D.JPG,69,False,False,True,this_view,0,120,5860,1852,495,7217,0.06858805597893862,1,31.51170676894948,True,defined,0.15421436178396578,1.0300001913600583,0.39854839373400314,12.558940116581729,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217100257_0003_D,DJI_20241217100257_0003_D.JPG,70,False,False,True,this_view,0,120,5714,1935,500,7149,0.06993985172751434,1,30.838270841182492,True,defined,0.15431110658859842,1.0271857043253694,0.39812832442120544,12.277589098047303,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095125_0069_D,DJI_20241217095125_0069_D.JPG,71,False,False,True,this_view,0,120,5704,2050,1220,6534,0.1867156412610958,2,10.0,True,defined,0.18089261434243895,1.4614839372968358,0.5141708375988526,5.141708375988526,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095139_0076_D,DJI_20241217095139_0076_D.JPG,72,False,False,True,this_view,0,120,5700,1467,1060,6107,0.1735713116096283,1,17.804493814764857,True,defined,0.1739242986804974,1.2630135304676982,0.46868832128673044,8.344758317402116,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217103459_0039_D,DJI_20241217103459_0039_D.JPG,73,False,False,True,this_view,0,120,5667,622,392,5897,0.06647447854841444,2,16.776472678623424,True,defined,0.16765552993239374,1.069691775207993,0.4234852316631822,7.104588418797888,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217103457_0038_D,DJI_20241217103457_0038_D.JPG,74,False,False,True,this_view,0,120,5217,586,391,5412,0.07224685883222469,2,13.96419413859206,True,defined,0.16251885612665407,0.9621954298357307,0.3954426641463933,5.522038132822294,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217100255_0002_D,DJI_20241217100255_0002_D.JPG,75,False,False,True,this_view,0,120,5180,1774,462,6492,0.0711645101663586,1,29.0,True,defined,0.15810300766070778,1.0908039087684411,0.4152822880214696,12.043186352622618,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095123_0068_D,DJI_20241217095123_0068_D.JPG,76,False,False,True,this_view,0,120,5173,2090,1034,6229,0.16599775244822604,2,10.024937810560445,True,defined,0.18717686615816923,1.5726113035260498,0.5425462703575793,5.438992619686246,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095121_0067_D,DJI_20241217095121_0067_D.JPG,77,False,False,True,this_view,0,120,5043,2329,967,6405,0.15097580015612802,1,9.0,True,defined,0.18816820087345087,1.592296227750961,0.5473751149198152,4.926376034278336,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095057_0055_D,DJI_20241217095057_0055_D.JPG,78,False,False,True,this_view,0,120,4656,2493,462,6687,0.06908927770300584,1,10.44030650891055,True,defined,0.190340681031733,1.6702729318592235,0.563844736925826,5.886711876941659,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095029_0041_D,DJI_20241217095029_0041_D.JPG,79,False,False,True,this_view,0,120,4512,1284,558,5238,0.10652920962199312,1,23.194827009486403,True,defined,0.19316204850253968,1.7822243236785293,0.5867351201801355,13.609219612968458,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095023_0038_D,DJI_20241217095023_0038_D.JPG,80,False,False,True,this_view,0,120,4463,1062,546,4979,0.10966057441253264,1,6.854101966249685,True,defined,0.2007279837877501,1.8900327922035391,0.6159403150239057,4.221717724297802,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095053_0053_D,DJI_20241217095053_0053_D.JPG,81,False,False,True,this_view,0,120,4414,2420,595,6239,0.09536784741144415,1,6.0,True,defined,0.19180152249520915,1.7139554750434987,0.5733578896311993,3.4401473377871956,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095055_0054_D,DJI_20241217095055_0054_D.JPG,82,False,False,True,this_view,0,120,4404,2403,592,6215,0.09525341914722446,1,6.324555320336759,True,defined,0.19410687661442963,1.7427572478492872,0.5816194340607822,3.678484286100375,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095039_0046_D,DJI_20241217095039_0046_D.JPG,83,False,False,True,this_view,0,120,4283,2410,404,6289,0.06423914771823819,1,10.44030650891055,True,defined,0.1964933427513198,1.7542643707365344,0.5871126555232498,6.129636078923142,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095051_0052_D,DJI_20241217095051_0052_D.JPG,84,False,False,True,this_view,0,120,4275,2316,489,6102,0.08013765978367748,1,7.035533905932738,True,defined,0.19310079345055123,1.7477629162939026,0.5809426872762941,4.087241973736046,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095141_0077_D,DJI_20241217095141_0077_D.JPG,85,False,False,True,this_view,0,120,4235,1280,888,4627,0.19191700886103308,1,14.317821063276353,True,defined,0.18910224755309515,1.4800220492251737,0.52903260385029,7.574594158567618,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095147_0080_D,DJI_20241217095147_0080_D.JPG,86,False,False,True,this_view,0,120,4165,1310,875,4600,0.19021739130434784,1,14.317821063276353,True,defined,0.18783258461044983,1.4784144243912005,0.5269671739859796,7.545021703351673,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095149_0081_D,DJI_20241217095149_0081_D.JPG,87,False,False,True,this_view,0,120,4146,1312,882,4576,0.19274475524475523,1,14.0,True,defined,0.18857351569482889,1.496472142858428,0.5312203056342896,7.437084278880054,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095145_0079_D,DJI_20241217095145_0079_D.JPG,88,False,False,True,this_view,0,120,4144,1278,864,4558,0.18955682316805617,1,14.142135623730951,True,defined,0.18922204490953037,1.4907013097593218,0.5311059688818929,7.510972642500759,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095143_0078_D,DJI_20241217095143_0078_D.JPG,89,False,False,True,this_view,0,120,4127,1275,849,4553,0.18647045903799692,1,14.212670403551895,True,defined,0.18913936033454418,1.4794251554263524,0.5289778138638462,7.518187319238271,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217102719_0015_D,DJI_20241217102719_0015_D.JPG,90,False,False,True,this_view,0,120,3841,63,40,3864,0.010351966873706004,0,32.64965543462902,True,defined,0.07575087453381421,0.3564318381466429,0.16431683861157725,5.364888162775543,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095645_0085_D,DJI_20241217095645_0085_D.JPG,91,False,False,True,this_view,0,120,3654,37965,3617,38002,0.09517920109467923,1,21.736818660312746,True,defined,0.03146073257189718,0.03639232993942726,0.033836804812106124,0.7355044902451485,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217101453_0037_D,DJI_20241217101453_0037_D.JPG,92,False,False,True,this_view,0,120,2867,803,375,3295,0.11380880121396054,1,2.0,True,defined,0.24394916646397333,1.5241552922899373,0.6097675074286788,1.2195350148573576,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217095755_0002_D,DJI_20241217095755_0002_D.JPG,93,False,False,True,this_view,0,120,2365,14306,2319,14352,0.16158026755852842,1,18.027756377319946,True,defined,0.04299973958629151,0.0452936813084595,0.044131808269866284,0.7955974879797431,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217101556_0015_D,DJI_20241217101556_0015_D.JPG,94,False,False,True,this_view,0,120,2343,840,420,2763,0.15200868621064062,1,5.0,True,defined,0.2816438121775367,2.772942636913961,0.8837319362850247,4.418659681425123,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217101530_0002_D,DJI_20241217101530_0002_D.JPG,95,False,False,True,this_view,0,120,2192,858,508,2542,0.1998426435877262,1,3.0,True,defined,0.28115143609645166,1.956708344454771,0.7417084070343071,2.225125221102921,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217101544_0009_D,DJI_20241217101544_0009_D.JPG,96,False,False,True,this_view,0,120,2145,807,395,2557,0.154477903793508,1,6.0,True,defined,0.2875566052380953,2.849124059775166,0.9051433270654581,5.4308599623927485,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217101600_0017_D,DJI_20241217101600_0017_D.JPG,97,False,False,True,this_view,0,120,2007,714,368,2353,0.15639609009774755,1,4.0,True,defined,0.2973293950169361,3.1585057407050634,0.9690802861689821,3.8763211446759285,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217101546_0010_D,DJI_20241217101546_0010_D.JPG,98,False,False,True,this_view,0,120,1999,787,382,2404,0.1589018302828619,1,5.0,True,defined,0.2941911397063254,2.9808490336824534,0.9364504122010624,4.682252061005312,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217101558_0016_D,DJI_20241217101558_0016_D.JPG,99,False,False,True,this_view,0,120,1922,709,346,2285,0.1514223194748359,1,5.0,True,defined,0.29975195100162677,3.17273417548458,0.9752093411729814,4.876046705864907,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
reference_only,self_consistency_not_a_gate,not_applicable,view_candidate,DEBY_LOD2_4907184,DJI_20241217094552_0032_D,DJI_20241217094552_0032_D.JPG,100,False,False,True,this_view,0,120,1680,0,0,1680,0.0,0,,False,undefined_no_measured_boundary,0.30220761445406835,5.134203604365978,1.2456305324601358,,-26.361999999999966,1.0,1.0 m absorbs footprint/roof-eave and sub-pixel projection rounding while remaining far below the locked 20.0 m loss-region split buffer and avoiding adjacent-roof capture,"T0-1 audit-only implementation choice; not a loss address, training prior, or pass/fail threshold",visible iff official P_ref > 0; top 3 deterministic views by official P_ref roof pixel area; tie by view stem,45.7,558.3,556.0
