row_type,stage_index,stage_id,stage_axis,nominal_sigma_m,nominal_retention,is_combination,stratum_type,stratum_value,population_count,measurement_count,assembly_count,assembly_rate,lod2_count,lod1_fallback_count,lod1_fallback_rate,val3dity_valid_count,val3dity_valid_rate,face_count_ratio_measurable_count,face_count_ratio_median,roof_rms_measurable_count,roof_rms_median_m,roof_hausdorff_measurable_count,roof_hausdorff_median_m,roof_completeness_measurable_count,roof_completeness_median,degraded_point_count_median,degraded_point_density_m2_median,realized_retention_ratio_median,realized_axis_noise_std_m_median,realized_xyz_displacement_rms_m_median,rf_reconstruction_time_s_sum,rf_reconstruction_time_s_median,validation_axis,validation_metric,expected_direction,monotonic_nonincreasing,monotonic_nondecreasing,monotonic_expected,inversion_transitions,comparison_scope,comparison_metric,comparison_expected,comparison_observed,comparison_match,learning_runs_started,new_inference_runs
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,overall,all,178,178,172,0.966292135,172,0,0.000000000,170,0.955056180,178,1.000000000,172,0.542063483,172,1.847000025,178,0.999890165,295.500000000,1.797767427,0.099969295,0.000000000,0.000000000,11.476000000,0.042000000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,ladder_cell,cell_1_assembled,114,114,113,0.991228070,113,0,0.000000000,108,0.947368421,114,0.916666667,113,0.772104055,113,2.841841581,114,0.999913887,424.000000000,1.851503553,0.099526162,0.000000000,0.000000000,9.221000000,0.053000000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,ladder_cell,cell_2_anchored,23,23,21,0.913043478,21,0,0.000000000,23,1.000000000,23,1.000000000,21,0.129739962,21,0.207119031,23,0.999860477,124.000000000,1.545018172,0.101377953,0.000000000,0.000000000,0.756000000,0.025000000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,ladder_cell,cell_3_outline_only,41,41,38,0.926829268,38,0,0.000000000,39,0.951219512,41,1.000000000,38,0.197734598,38,0.767786036,41,0.999845025,178.000000000,1.730239226,0.102325581,0.000000000,0.000000000,1.499000000,0.035000000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,ladder_cell,cell_4_beyond_image,0,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,size,small_lt50,37,37,31,0.837837838,31,0,0.000000000,36,0.972972973,37,1.000000000,31,0.067883579,31,0.115991814,37,0.999748685,47.000000000,1.824827764,0.102400000,0.000000000,0.000000000,0.560000000,0.016000000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,size,non_small_ge50,141,141,141,1.000000000,141,0,0.000000000,134,0.950354610,141,0.666666667,141,0.910858407,141,2.902001568,141,0.999912910,392.000000000,1.796147076,0.099955377,0.000000000,0.000000000,10.916000000,0.050000000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,ref_roof_slope_group,horizontal,24,24,21,0.875000000,21,0,0.000000000,24,1.000000000,24,1.000000000,21,0.068339060,21,0.112017533,24,0.999802874,65.000000000,1.784511634,0.101830052,0.000000000,0.000000000,0.566000000,0.018500000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,ref_roof_slope_group,sloped,154,154,151,0.980519481,151,0,0.000000000,146,0.948051948,154,0.750000000,151,0.776418626,151,2.634505300,154,0.999902976,363.000000000,1.797767427,0.099667806,0.000000000,0.000000000,10.910000000,0.047000000,,,,,,,,,,,,,0,0
stage_aggregate,8,density_retain_1of10,density,0.000000000,0.100000000,false,fixed_subset,pilot10,10,10,10,1.000000000,10,0,0.000000000,10,1.000000000,10,1.000000000,10,0.245327695,10,1.348972890,10,0.999918735,341.500000000,1.999599939,0.100419209,0.000000000,0.000000000,0.456000000,0.043500000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,overall,all,178,178,160,0.898876404,160,0,0.000000000,176,0.988764045,178,0.500000000,160,1.613598628,160,3.837244882,178,0.999892052,146.000000000,0.910754766,0.050192454,0.000000000,0.000000000,11.967000000,0.049000000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,ladder_cell,cell_1_assembled,114,114,106,0.929824561,106,0,0.000000000,112,0.982456140,114,0.333333333,106,1.785278401,106,4.181143244,114,0.999915158,217.000000000,0.927481154,0.050039672,0.000000000,0.000000000,8.744000000,0.056500000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,ladder_cell,cell_2_anchored,23,23,20,0.869565217,20,0,0.000000000,23,1.000000000,23,0.500000000,20,0.375720116,20,0.782938747,23,0.999858236,58.000000000,0.773418991,0.049857550,0.000000000,0.000000000,1.064000000,0.036000000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,ladder_cell,cell_3_outline_only,41,41,34,0.829268293,34,0,0.000000000,41,1.000000000,41,0.500000000,34,0.503265566,34,1.762690457,41,0.999833664,92.000000000,0.841514773,0.051068884,0.000000000,0.000000000,2.159000000,0.045000000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,ladder_cell,cell_4_beyond_image,0,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,size,small_lt50,37,37,22,0.594594595,22,0,0.000000000,36,0.972972973,37,1.000000000,22,0.076518566,22,0.092368709,37,0.999628041,24.000000000,0.928654629,0.053482587,0.000000000,0.000000000,0.907000000,0.018000000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,size,non_small_ge50,141,141,138,0.978723404,138,0,0.000000000,140,0.992907801,141,0.500000000,138,1.993489689,138,4.893084262,141,0.999914864,198.000000000,0.900966647,0.049984843,0.000000000,0.000000000,11.060000000,0.060000000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,ref_roof_slope_group,horizontal,24,24,18,0.750000000,18,0,0.000000000,24,1.000000000,24,1.000000000,18,0.074760162,18,0.102897235,24,0.999769060,32.500000000,0.895538187,0.053201917,0.000000000,0.000000000,0.926000000,0.029500000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,ref_roof_slope_group,sloped,154,154,142,0.922077922,142,0,0.000000000,152,0.987012987,154,0.500000000,142,1.854270188,142,4.600594088,154,0.999905814,174.500000000,0.915343997,0.050039672,0.000000000,0.000000000,11.041000000,0.051000000,,,,,,,,,,,,,0,0
stage_aggregate,9,density_retain_1of20,density,0.000000000,0.050000000,false,fixed_subset,pilot10,10,10,10,1.000000000,10,0,0.000000000,10,1.000000000,10,0.500000000,10,2.296104735,10,6.238833213,10,0.999917204,163.500000000,0.981691537,0.049609666,0.000000000,0.000000000,0.512000000,0.046000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,overall,all,178,178,176,0.988764045,176,0,0.000000000,164,0.921348315,178,1.000000000,176,0.307154227,176,1.634566457,178,0.999879632,727.500000000,4.329631598,0.249435704,0.200006049,0.346420639,16.898000000,0.056500000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,ladder_cell,cell_1_assembled,114,114,113,0.991228070,113,0,0.000000000,104,0.912280702,114,1.000000000,113,0.414923380,113,2.412568033,114,0.999912580,1016.000000000,4.500620737,0.249541641,0.199958187,0.346337740,14.004000000,0.072000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,ladder_cell,cell_2_anchored,23,23,23,1.000000000,23,0,0.000000000,21,0.913043478,23,1.000000000,23,0.189764498,23,0.442942308,23,0.999860477,286.000000000,3.582763437,0.244877561,0.200531137,0.347330118,0.961000000,0.033000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,ladder_cell,cell_3_outline_only,41,41,40,0.975609756,40,0,0.000000000,39,0.951219512,41,1.000000000,40,0.237704081,40,1.014338321,41,0.999844120,466.000000000,4.057303369,0.249619675,0.199199130,0.345023013,1.933000000,0.044000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,ladder_cell,cell_4_beyond_image,0,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,size,small_lt50,37,37,35,0.945945946,35,0,0.000000000,34,0.918918919,37,1.000000000,35,0.128528856,35,0.215900440,37,0.999782154,121.000000000,4.227246533,0.244800000,0.197883800,0.342744795,0.611000000,0.015000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,size,non_small_ge50,141,141,141,1.000000000,141,0,0.000000000,130,0.921985816,141,1.000000000,141,0.504199182,141,2.532756802,141,0.999911069,948.000000000,4.388236741,0.249619675,0.200049904,0.346496598,16.287000000,0.068000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,ref_roof_slope_group,horizontal,24,24,23,0.958333333,23,0,0.000000000,23,0.958333333,24,1.000000000,23,0.084434325,23,0.188247313,24,0.999802874,148.000000000,4.015595844,0.245420876,0.198037119,0.343010353,0.679000000,0.024000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,ref_roof_slope_group,sloped,154,154,153,0.993506494,153,0,0.000000000,141,0.915584416,154,1.000000000,153,0.399845888,153,2.210579396,154,0.999902550,843.000000000,4.391042172,0.249541641,0.200027023,0.346456967,16.219000000,0.061000000,,,,,,,,,,,,,0,0
stage_aggregate,10,combo_sigma_0p20_retain_1of4,combination,0.200000000,0.250000000,true,fixed_subset,pilot10,10,10,10,1.000000000,10,0,0.000000000,10,1.000000000,10,1.000000000,10,0.203124586,10,1.006172693,10,0.999915016,786.000000000,4.780488525,0.250281386,0.199279867,0.345162854,0.575000000,0.053500000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,overall,all,178,178,148,0.831460674,148,0,0.000000000,176,0.988764045,178,0.333333333,148,1.927650590,148,5.163346047,178,0.999882068,298.000000000,1.687383853,0.099771560,0.400140410,0.693063521,10.357000000,0.040000000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,ladder_cell,cell_1_assembled,114,114,98,0.859649123,98,0,0.000000000,112,0.982456140,114,0.250000000,98,2.207274962,98,5.699726435,114,0.999915158,394.000000000,1.730617478,0.099989430,0.399175352,0.691391990,7.932000000,0.055500000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,ladder_cell,cell_2_anchored,23,23,18,0.782608696,18,0,0.000000000,23,1.000000000,23,0.500000000,18,0.647641968,18,1.382481230,23,0.999836403,119.000000000,1.421723942,0.097103319,0.407703958,0.706163970,0.676000000,0.022000000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,ladder_cell,cell_3_outline_only,41,41,32,0.780487805,32,0,0.000000000,41,1.000000000,41,0.500000000,32,1.488022852,32,3.611322504,41,0.999824473,188.000000000,1.636429576,0.099779249,0.399064549,0.691200074,1.749000000,0.029000000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,ladder_cell,cell_4_beyond_image,0,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,0,,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,size,small_lt50,37,37,13,0.351351351,13,0,0.000000000,36,0.972972973,37,0.000000000,13,0.357333637,13,0.771642175,37,0.000000000,48.000000000,1.652975447,0.098947368,0.405081025,0.701620917,0.815000000,0.010000000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,size,non_small_ge50,141,141,135,0.957446809,135,0,0.000000000,140,0.992907801,141,0.333333333,135,2.177004626,135,5.693546340,141,0.999911040,361.000000000,1.706304778,0.100043647,0.399566910,0.692070189,9.542000000,0.052000000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,ref_roof_slope_group,horizontal,24,24,12,0.500000000,12,0,0.000000000,24,1.000000000,24,0.125000000,12,0.381609855,12,0.818937768,24,0.499650024,52.000000000,1.599615611,0.099440752,0.398566484,0.690337400,0.563000000,0.020000000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,ref_roof_slope_group,sloped,154,154,136,0.883116883,136,0,0.000000000,152,0.987012987,154,0.333333333,136,2.190334068,136,5.696233779,154,0.999903398,335.500000000,1.696107374,0.099989430,0.401036854,0.694616207,9.794000000,0.044000000,,,,,,,,,,,,,0,0
stage_aggregate,11,combo_sigma_0p40_retain_1of10,combination,0.400000000,0.100000000,true,fixed_subset,pilot10,10,10,9,0.900000000,9,0,0.000000000,10,1.000000000,10,0.500000000,9,3.516930552,9,9.172750634,10,0.999916220,308.000000000,1.836614850,0.098716199,0.403116652,0.698218523,0.377000000,0.031000000,,,,,,,,,,,,,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,all178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all178,assembly_count,178,178,true,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,all178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all178,roof_rms_median_3dp,0.421,0.421303923,true,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,pilot10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot10,assembly_count,10,10,true,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,pilot10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot10,val3dity_valid_count,9,9,true,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,pilot10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot10,roof_rms_median_3dp,0.337,0.337373145,true,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,pilot10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot10,face_count_ratio_median,1.875,1.875000000,true,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,pilot10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot10,roof_completeness_median_4dp,0.9999,0.999923703,true,0,0
zero_stage_reproduction,0,baseline,baseline,,,,validation,all178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all178,all_metric_mismatch_count,0,0,true,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,noise,assembly_rate,nonincreasing,true,false,true,,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,noise,val3dity_valid_rate,nonincreasing,false,false,false,baseline->noise_sigma_0p05;noise_sigma_0p20->noise_sigma_0p40;noise_sigma_0p40->noise_sigma_0p80,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,noise,lod1_fallback_rate,nondecreasing,false,true,true,,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,noise,roof_rms_median_m,nondecreasing,false,false,false,noise_sigma_0p05->noise_sigma_0p10;noise_sigma_0p10->noise_sigma_0p20,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,noise,roof_hausdorff_median_m,nondecreasing,false,false,false,noise_sigma_0p05->noise_sigma_0p10;noise_sigma_0p10->noise_sigma_0p20,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,noise,roof_completeness_median,nonincreasing,false,false,false,baseline->noise_sigma_0p05;noise_sigma_0p20->noise_sigma_0p40,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,noise,face_count_ratio_median,not_preregistered,false,false,,,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,density,assembly_rate,nonincreasing,true,false,true,,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,density,val3dity_valid_rate,nonincreasing,false,false,false,baseline->density_retain_1of2;density_retain_1of4->density_retain_1of10;density_retain_1of10->density_retain_1of20,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,density,lod1_fallback_rate,nondecreasing,true,true,true,,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,density,roof_rms_median_m,nondecreasing,false,false,false,baseline->density_retain_1of2;density_retain_1of2->density_retain_1of4,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,density,roof_hausdorff_median_m,nondecreasing,false,false,false,density_retain_1of2->density_retain_1of4,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,density,roof_completeness_median,nonincreasing,false,false,false,baseline->density_retain_1of2;density_retain_1of4->density_retain_1of10;density_retain_1of10->density_retain_1of20,,,,,,0,0
monotonicity_detection,,,,,,,overall,all,,,,,,,,,,,,,,,,,,,,,,,,,density,face_count_ratio_median,not_preregistered,true,false,,,,,,,,0,0
